CustomerID,StateProvinceName,CountryRegionName,Education,Occupation,Gender,MaritalStatus,NumberCarsOwned,TotalChildren,BikeBuyer,AgeRange,log_YearlyIncome
18163,Moselle,France,Bachelors ,Management,M,M,3,4,0,Between 25 and 45,11.797863776750946
18164,Hessen,Germany,Bachelors ,Management,F,M,2,5,1,Between 25 and 45,11.80696727137459
18166,England,United Kingdom,Graduate Degree,Management,M,M,2,5,0,Between 25 and 45,12.144106812191536
18167,Hamburg,Germany,High School,Professional,M,M,2,4,0,Between 25 and 45,11.798570463996084
18168,England,United Kingdom,Partial College,Professional,M,S,3,5,1,Between 25 and 45,12.027322702921982
18169,Hessen,Germany,High School,Professional,F,S,2,5,0,Between 45 and 55,11.482723956237107
18170,Bayern,Germany,High School,Professional,M,M,3,4,1,Between 45 and 55,11.67505281781187
18172,England,United Kingdom,High School,Professional,M,M,3,5,1,Between 45 and 55,11.98135911243928
18173,England,United Kingdom,High School,Professional,M,S,3,5,1,Between 45 and 55,12.030200248130399
18174,Val de Marne,France,High School,Management,F,M,3,4,0,Between 45 and 55,11.477256835690769
18175,Seine (Paris),France,High School,Management,F,M,3,4,0,Between 45 and 55,11.500731418869522
18176,Nordrhein-Westfalen,Germany,Partial College,Management,M,M,2,5,0,Between 45 and 55,12.009936099702491
18177,England,United Kingdom,High School,Management,M,M,3,5,1,Between 45 and 55,12.022083699414932
18178,England,United Kingdom,Partial College,Management,F,M,3,5,1,Between 45 and 55,11.728101358635131
18179,Seine (Paris),France,High School,Management,F,S,3,5,0,Between 45 and 55,11.638103313698457
18180,Hessen,Germany,High School,Management,M,M,3,5,0,Between 45 and 55,11.93181341563274
18181,England,United Kingdom,High School,Management,M,M,4,5,1,Between 45 and 55,11.904589102764712
18182,Saarland,Germany,Partial High School,Skilled Manual,F,S,4,4,1,Between 45 and 55,11.409407694857888
18183,Nordrhein-Westfalen,Germany,Partial High School,Skilled Manual,F,M,4,4,0,Between 45 and 55,11.518062249075381
18185,Nordrhein-Westfalen,Germany,Partial High School,Professional,F,M,3,5,1,Between 45 and 55,11.629320871648016
18186,England,United Kingdom,Partial High School,Professional,F,M,4,5,1,Between 45 and 55,11.834022970961414
18189,New South Wales,Australia,Bachelors ,Professional,F,M,2,0,0,Under 25,11.062426379382472
18190,South Australia,Australia,Bachelors ,Professional,M,M,3,0,0,Under 25,11.571571660402961
18191,New South Wales,Australia,Bachelors ,Professional,F,M,2,0,0,Under 25,11.391412983568337
18192,New South Wales,Australia,Bachelors ,Professional,M,M,4,0,0,Under 25,11.404259492303675
18193,New South Wales,Australia,Bachelors ,Professional,M,S,2,0,0,Under 25,11.751375275541784
18194,South Australia,Australia,Bachelors ,Professional,F,M,4,0,0,Under 25,11.405752196156646
18195,New South Wales,Australia,Bachelors ,Professional,M,M,4,0,0,Under 25,11.594680551839147
18196,New South Wales,Australia,High School,Management,M,M,2,5,1,Under 25,11.63204094586039
18198,New South Wales,Australia,Partial High School,Professional,M,S,4,5,1,Under 25,11.916762581953007
18199,New South Wales,Australia,High School,Management,F,S,4,5,1,Under 25,11.743981628834792
18201,New South Wales,Australia,High School,Management,F,M,2,5,1,Under 25,11.421215795542103
18202,Queensland,Australia,High School,Management,F,M,2,5,0,Under 25,11.501925183111362
18203,New South Wales,Australia,High School,Management,M,S,2,5,1,Under 25,11.768427778472207
18204,Queensland,Australia,Partial High School,Professional,F,M,4,5,1,Under 25,11.750855160474304
26767,New South Wales,Australia,Partial College,Skilled Manual,F,S,1,1,0,Between 25 and 45,11.185906405939006
18206,New South Wales,Australia,High School,Management,M,M,3,5,1,Between 25 and 45,11.576059875806141
18207,New South Wales,Australia,High School,Management,M,M,3,5,1,Between 25 and 45,11.531197509757677
18208,New South Wales,Australia,Bachelors ,Professional,F,M,3,0,0,Between 25 and 45,11.551569088562433
18209,New South Wales,Australia,High School,Management,F,S,3,5,1,Between 25 and 45,11.7954392045692
18210,New South Wales,Australia,High School,Management,F,M,4,5,1,Between 25 and 45,11.846393192571142
18211,Queensland,Australia,High School,Management,F,M,4,5,1,Between 25 and 45,11.69212548817695
18212,New South Wales,Australia,Bachelors ,Professional,M,M,4,0,0,Between 25 and 45,11.741629527945085
18213,South Australia,Australia,High School,Management,F,S,3,5,1,Between 25 and 45,11.560400478994415
18214,Victoria,Australia,High School,Management,M,M,4,5,1,Between 25 and 45,11.659170693181492
18215,Queensland,Australia,Bachelors ,Professional,F,S,4,0,1,Between 25 and 45,11.656480205584083
18216,Queensland,Australia,Bachelors ,Professional,F,M,4,0,0,Between 25 and 45,11.630432907098648
18217,Queensland,Australia,High School,Management,M,M,4,5,1,Between 25 and 45,12.02402905010138
18218,New South Wales,Australia,High School,Management,M,M,4,5,1,Between 25 and 45,12.013906792261208
18219,New South Wales,Australia,Partial High School,Professional,F,M,4,5,1,Between 25 and 45,11.750531922414545
18220,Queensland,Australia,Partial High School,Professional,M,M,4,5,1,Between 25 and 45,11.871613381519463
18221,Queensland,Australia,Partial High School,Management,M,M,4,5,1,Between 25 and 45,11.937277748796875
18222,New South Wales,Australia,Bachelors ,Management,F,M,4,5,1,Between 25 and 45,11.895933626190695
18223,Oregon,United States,Partial College,Professional,M,M,3,5,1,Between 25 and 45,11.788175579878919
18224,Washington,United States,Partial College,Professional,F,S,1,0,0,Between 25 and 45,11.460905590898102
18225,Washington,United States,Partial College,Professional,F,S,1,0,1,Between 25 and 45,11.614832022576538
18226,Washington,United States,Partial College,Skilled Manual,M,M,1,1,1,Between 25 and 45,11.471050833288487
18227,Washington,United States,Partial College,Skilled Manual,F,M,1,1,0,Between 25 and 45,11.276506686455988
18228,California,United States,Partial College,Skilled Manual,M,M,1,1,0,Between 25 and 45,11.345441287830552
18229,California,United States,Partial College,Skilled Manual,F,M,1,1,0,Between 25 and 45,11.329315077991344
18230,California,United States,Bachelors ,Professional,F,M,1,5,0,Between 25 and 45,11.400943073003516
18231,California,United States,Graduate Degree,Professional,F,M,0,2,0,Between 25 and 45,11.75599712590346
18232,California,United States,Partial College,Skilled Manual,F,M,1,1,0,Between 25 and 45,11.476074741172214
18233,Washington,United States,Bachelors ,Professional,F,S,0,3,0,Between 25 and 45,11.490270774405422
18234,Washington,United States,Bachelors ,Professional,F,M,1,1,0,Between 25 and 45,11.120267987881038
18236,British Columbia,Canada,Graduate Degree,Professional,M,M,0,5,0,Between 25 and 45,11.90552820636145
18237,British Columbia,Canada,Graduate Degree,Professional,F,M,0,5,0,Between 25 and 45,11.769998834227291
18238,Queensland,Australia,Graduate Degree,Management,M,M,0,1,0,Between 25 and 45,11.815331111667156
18239,New South Wales,Australia,Graduate Degree,Management,F,M,0,1,0,Between 25 and 45,11.606570623031217
18240,Victoria,Australia,Graduate Degree,Management,M,M,0,1,0,Between 25 and 45,11.85027588730204
18241,New South Wales,Australia,Graduate Degree,Management,M,M,0,1,0,Between 25 and 45,11.932332925201099
18242,New South Wales,Australia,Graduate Degree,Management,F,M,0,1,1,Between 25 and 45,11.629837009877729
18243,New South Wales,Australia,Graduate Degree,Management,M,M,0,1,1,Between 25 and 45,11.884157932115944
18244,Queensland,Australia,Graduate Degree,Management,F,M,0,1,0,Between 25 and 45,11.566570491865843
18246,New South Wales,Australia,Bachelors ,Professional,M,M,0,2,0,Between 25 and 45,11.76728082049717
18247,Victoria,Australia,Bachelors ,Professional,F,M,3,5,1,Between 25 and 45,11.284932675080688
18248,Queensland,Australia,Graduate Degree,Management,M,M,0,1,0,Between 25 and 45,12.16776831237246
18249,South Australia,Australia,Graduate Degree,Management,F,M,1,1,0,Between 25 and 45,11.963312949530822
18250,Victoria,Australia,Bachelors ,Professional,M,S,3,5,1,Between 25 and 45,11.422880400090177
18251,Victoria,Australia,Bachelors ,Professional,M,S,4,5,1,Between 25 and 45,11.426539347010879
18252,Victoria,Australia,Graduate Degree,Management,M,M,3,5,1,Between 25 and 45,11.794994312712054
18254,New South Wales,Australia,Graduate Degree,Management,M,S,0,0,1,Between 25 and 45,11.852870236784687
18255,Victoria,Australia,Bachelors ,Professional,F,S,1,2,1,Between 25 and 45,11.136863807231306
18256,Queensland,Australia,Bachelors ,Professional,M,M,1,3,1,Between 25 and 45,11.549758715015578
18257,Victoria,Australia,Bachelors ,Professional,F,M,4,5,1,Between 25 and 45,11.407931548773274
18258,New South Wales,Australia,Bachelors ,Professional,F,S,1,0,0,Between 25 and 45,11.559398661327299
18259,Victoria,Australia,Bachelors ,Professional,F,S,1,0,0,Between 25 and 45,11.435255772800257
18260,Victoria,Australia,Bachelors ,Professional,F,S,1,0,0,Between 25 and 45,11.255811394084866
18261,South Australia,Australia,Bachelors ,Professional,F,S,1,0,0,Between 25 and 45,11.295639723140178
18262,New South Wales,Australia,Bachelors ,Professional,F,S,2,3,1,Between 25 and 45,11.47468347271336
18263,New South Wales,Australia,Bachelors ,Professional,F,M,2,3,0,Between 25 and 45,11.464218297356487
18264,New South Wales,Australia,Bachelors ,Professional,M,S,3,4,1,Between 25 and 45,11.547365538283767
18265,New South Wales,Australia,Bachelors ,Professional,F,M,3,4,1,Between 25 and 45,11.325366215380011
18266,Victoria,Australia,Bachelors ,Professional,F,S,3,4,1,Between 25 and 45,11.36917056132509
18267,New South Wales,Australia,Bachelors ,Professional,M,M,2,3,1,Between 25 and 45,11.498106200071877
18268,Victoria,Australia,Bachelors ,Professional,M,M,2,3,1,Between 25 and 45,11.560724662103501
18269,Queensland,Australia,Bachelors ,Professional,F,S,2,3,0,Between 25 and 45,11.196775328538923
18271,New South Wales,Australia,Bachelors ,Professional,M,M,1,0,1,Between 25 and 45,11.59741366141542
18273,Victoria,Australia,Bachelors ,Professional,F,M,0,4,0,Between 25 and 45,11.488591787954775
18275,Queensland,Australia,Partial College,Skilled Manual,F,S,1,1,0,Between 25 and 45,11.275048914053954
18276,Victoria,Australia,Bachelors ,Professional,F,S,1,1,1,Between 25 and 45,11.347579012382235
18277,Queensland,Australia,Bachelors ,Professional,M,M,1,1,0,Between 25 and 45,11.491701828518602
18278,Victoria,Australia,Partial College,Skilled Manual,M,M,1,1,1,Between 25 and 45,11.520715047245059
18279,New South Wales,Australia,Partial College,Skilled Manual,F,S,1,1,1,Between 25 and 45,11.28212769471916
18280,Tasmania,Australia,Partial College,Skilled Manual,M,M,1,1,1,Between 25 and 45,11.445481393473127
18281,New South Wales,Australia,Partial College,Skilled Manual,F,S,1,1,0,Between 25 and 45,11.306331707200554
18282,Queensland,Australia,Bachelors ,Professional,F,S,1,0,0,Between 25 and 45,11.467352619675472
18283,Tasmania,Australia,Bachelors ,Professional,F,S,1,0,0,Between 25 and 45,11.564359749418212
18284,Tasmania,Australia,Bachelors ,Professional,M,S,1,0,1,Between 25 and 45,11.804415278764838
18285,New South Wales,Australia,Partial College,Skilled Manual,M,M,1,1,0,Between 25 and 45,11.363601451359381
18286,Queensland,Australia,Partial College,Skilled Manual,F,M,1,1,0,Between 25 and 45,11.189961578373808
18287,New South Wales,Australia,Bachelors ,Professional,F,M,1,2,0,Over 55,10.943181055288761
18288,New South Wales,Australia,Bachelors ,Professional,F,S,1,0,0,Between 25 and 45,11.357230259643984
18289,New South Wales,Australia,Bachelors ,Professional,F,M,4,5,1,Between 25 and 45,11.567460997618243
18291,Victoria,Australia,Bachelors ,Professional,F,S,1,0,0,Between 25 and 45,11.182294136982017
18292,Victoria,Australia,Bachelors ,Professional,M,S,1,0,1,Between 25 and 45,11.467080459559904
18293,Queensland,Australia,Bachelors ,Professional,M,M,1,1,0,Between 25 and 45,11.854719231387572
18294,Victoria,Australia,Bachelors ,Professional,F,M,1,1,0,Between 25 and 45,11.617384574483578
18296,New South Wales,Australia,Bachelors ,Professional,F,S,1,0,0,Between 25 and 45,11.43362248363169
18297,New South Wales,Australia,Bachelors ,Professional,F,S,2,0,1,Between 25 and 45,11.435223349306192
18298,New South Wales,Australia,Bachelors ,Professional,M,S,2,5,1,Between 25 and 45,11.461421622103114
18299,Queensland,Australia,Partial College,Skilled Manual,M,M,2,5,1,Between 25 and 45,11.392722002442628
18300,South Australia,Australia,Partial College,Skilled Manual,F,M,1,1,0,Between 25 and 45,11.102307101621264
18301,Victoria,Australia,Bachelors ,Management,F,S,1,2,1,Between 25 and 45,11.54390073926955
18302,Victoria,Australia,Bachelors ,Management,M,S,1,2,1,Between 25 and 45,11.800004855845948
18303,New South Wales,Australia,Bachelors ,Management,M,S,1,2,1,Between 25 and 45,11.807451563553798
18304,New South Wales,Australia,Partial College,Skilled Manual,F,S,1,1,0,Between 25 and 45,11.051413677757159
18305,Victoria,Australia,Bachelors ,Management,M,M,1,2,0,Over 55,11.267114436593754
18306,Victoria,Australia,Partial College,Skilled Manual,F,M,3,5,1,Between 25 and 45,11.331367616476836
18307,New South Wales,Australia,Partial College,Skilled Manual,F,S,1,1,0,Between 25 and 45,11.135712480528158
18308,Victoria,Australia,Partial College,Skilled Manual,F,S,1,1,0,Between 25 and 45,11.024529733170398
18309,New South Wales,Australia,Partial College,Skilled Manual,F,S,1,1,0,Between 25 and 45,11.301759890415426
18310,New South Wales,Australia,High School,Skilled Manual,M,M,2,2,0,Between 45 and 55,10.42626150981796
18311,California,United States,High School,Skilled Manual,F,M,1,0,0,Under 25,10.907569357358005
18312,California,United States,High School,Skilled Manual,M,S,2,0,1,Under 25,10.912904262399767
18313,California,United States,High School,Skilled Manual,F,S,2,0,0,Under 25,10.835789419349267
18314,British Columbia,Canada,High School,Skilled Manual,M,S,2,0,0,Under 25,11.013122204485974
18315,Illinois,United States,High School,Skilled Manual,F,M,2,0,0,Under 25,10.804380342230186
18316,Washington,United States,High School,Skilled Manual,M,S,2,0,0,Under 25,10.644495894447413
18317,British Columbia,Canada,High School,Skilled Manual,F,M,2,0,0,Under 25,10.540381791545276
18318,Washington,United States,High School,Skilled Manual,M,M,2,0,0,Under 25,10.63366555017632
18319,New South Wales,Australia,Partial College,Clerical,F,S,2,2,0,Over 55,10.703087152410072
18322,British Columbia,Canada,Partial High School,Clerical,M,S,2,0,1,Under 25,10.835179080986306
18323,Washington,United States,High School,Skilled Manual,M,S,2,0,0,Under 25,10.703626417674236
18324,British Columbia,Canada,High School,Skilled Manual,M,S,2,0,0,Under 25,10.911445472936107
18325,Tasmania,Australia,Bachelors ,Management,F,M,2,2,0,Over 55,11.066169502444183
18326,New South Wales,Australia,Bachelors ,Management,M,M,2,2,0,Over 55,11.230894064027261
18327,California,United States,Partial High School,Clerical,M,S,2,0,0,Under 25,10.798329903604412
18328,California,United States,High School,Skilled Manual,M,M,2,0,0,Under 25,10.813780332606648
18329,British Columbia,Canada,Partial High School,Clerical,M,S,2,0,0,Under 25,10.693897550716283
18330,Victoria,Australia,Graduate Degree,Management,F,S,1,2,0,Over 55,11.43875133678209
18331,Victoria,Australia,Partial College,Clerical,M,M,2,2,0,Over 55,10.92491277452626
18332,Victoria,Australia,Partial College,Clerical,M,M,2,2,0,Over 55,10.77499010162015
18333,Queensland,Australia,Partial College,Clerical,F,S,2,2,0,Over 55,10.689396213177384
18334,South Australia,Australia,Partial College,Clerical,M,M,2,2,0,Over 55,10.842752347970105
18335,Queensland,Australia,Bachelors ,Management,M,M,2,2,0,Between 45 and 55,11.037290006704824
18337,Queensland,Australia,Graduate Degree,Management,F,S,1,2,0,Between 45 and 55,11.171547213514586
18338,Victoria,Australia,Graduate Degree,Management,F,S,1,2,0,Between 45 and 55,10.759029904936185
18340,California,United States,Partial College,Skilled Manual,F,S,1,0,0,Under 25,10.022913682018666
18341,California,United States,Partial College,Skilled Manual,M,S,1,0,0,Under 25,10.839247522805225
18342,California,United States,Partial College,Skilled Manual,F,S,1,0,0,Under 25,10.639167263814777
18343,California,United States,Partial College,Skilled Manual,M,S,1,0,0,Under 25,10.753125529855506
18344,California,United States,Partial College,Skilled Manual,M,S,1,0,0,Under 25,11.416304426365803
18345,British Columbia,Canada,High School,Skilled Manual,F,M,2,0,0,Under 25,10.454408506866061
18346,California,United States,Partial College,Skilled Manual,F,S,1,0,0,Under 25,10.743890267377827
18347,California,United States,Partial College,Skilled Manual,F,S,1,0,0,Under 25,10.698627082846134
18348,California,United States,Partial College,Skilled Manual,F,S,1,0,0,Under 25,10.577910524097794
18349,California,United States,Partial College,Skilled Manual,M,S,1,0,0,Under 25,10.820498025334633
18351,California,United States,Partial College,Skilled Manual,M,M,2,0,0,Between 25 and 45,11.486335052696697
18352,California,United States,Bachelors ,Management,M,M,1,0,0,Between 25 and 45,11.633008076795678
18353,Washington,United States,Bachelors ,Management,M,M,1,0,0,Between 25 and 45,11.846371699289584
18354,California,United States,Graduate Degree,Management,M,M,0,0,0,Between 25 and 45,12.151162291145267
18355,British Columbia,Canada,Bachelors ,Management,M,M,1,4,1,Between 25 and 45,11.89219032457592
18356,British Columbia,Canada,Partial College,Skilled Manual,M,M,2,4,0,Between 25 and 45,11.590312341351584
18357,Washington,United States,Bachelors ,Management,F,M,3,2,0,Between 25 and 45,11.585692538521108
18359,California,United States,Partial College,Skilled Manual,F,S,1,0,0,Under 25,11.219788541835484
18360,California,United States,Partial College,Skilled Manual,M,M,1,0,0,Under 25,11.443553950378451
18361,California,United States,Partial College,Skilled Manual,M,S,2,0,0,Under 25,11.470320632137792
18362,British Columbia,Canada,High School,Skilled Manual,F,M,2,0,0,Under 25,10.441762960010218
18363,British Columbia,Canada,High School,Skilled Manual,M,M,2,0,0,Under 25,10.781702515558052
18364,Washington,United States,Partial College,Skilled Manual,M,M,1,0,0,Under 25,10.797144051901348
18365,Washington,United States,Partial College,Skilled Manual,M,M,1,0,0,Under 25,11.004147742821537
18366,California,United States,Partial College,Skilled Manual,F,M,2,0,0,Under 25,11.241667770932589
18367,New South Wales,Australia,Partial High School,Clerical,M,M,2,2,0,Between 45 and 55,9.642836819135377
18370,California,United States,Graduate Degree,Skilled Manual,M,M,0,1,1,Between 25 and 45,11.520159238032107
18371,Washington,United States,Graduate Degree,Skilled Manual,F,M,0,1,0,Between 25 and 45,11.47676965021377
18372,British Columbia,Canada,Graduate Degree,Skilled Manual,M,M,0,1,0,Between 25 and 45,11.417922238051046
18373,Oregon,United States,Bachelors ,Skilled Manual,F,M,0,1,0,Between 25 and 45,10.82406906582744
18374,Washington,United States,Partial College,Professional,M,M,0,5,1,Between 25 and 45,11.701411316732028
18375,California,United States,Bachelors ,Management,F,M,4,2,0,Between 25 and 45,11.858534405925027
18376,California,United States,Partial College,Professional,F,M,0,3,0,Between 25 and 45,11.316971406444978
18377,British Columbia,Canada,Partial College,Professional,F,S,1,3,0,Between 25 and 45,11.130932713047207
18378,California,United States,Partial College,Professional,M,M,2,3,0,Between 25 and 45,11.786305752711149
18379,British Columbia,Canada,Partial College,Professional,F,M,2,3,0,Between 25 and 45,11.535244531219494
18380,Oregon,United States,Partial College,Professional,F,M,1,2,0,Between 25 and 45,11.55470060510285
18381,California,United States,Partial College,Professional,F,S,1,2,0,Between 25 and 45,11.573173545315585
18382,British Columbia,Canada,Partial College,Professional,F,M,2,4,1,Between 25 and 45,11.50221834782654
18384,Washington,United States,Partial College,Professional,F,S,1,0,0,Between 25 and 45,11.683545491789841
18385,California,United States,Bachelors ,Management,M,M,4,4,1,Between 25 and 45,12.02510217560716
18386,California,United States,Partial College,Professional,M,M,3,4,1,Between 25 and 45,12.05932863514776
18387,California,United States,Bachelors ,Management,M,M,4,3,1,Between 25 and 45,11.95914856555056
18389,British Columbia,Canada,Partial College,Professional,M,S,2,5,1,Between 25 and 45,11.70422328100386
18390,British Columbia,Canada,Partial College,Professional,M,M,2,5,1,Between 25 and 45,11.67551189218998
18392,British Columbia,Canada,Partial College,Professional,F,S,2,5,1,Between 25 and 45,11.502228455421893
18393,Oregon,United States,Partial College,Professional,F,M,3,2,0,Between 25 and 45,11.519841494011958
18394,Washington,United States,Partial College,Professional,M,M,3,2,1,Between 25 and 45,11.754804407620195
18395,Oregon,United States,Partial College,Professional,M,M,4,2,1,Between 25 and 45,11.5517518696249
18397,Georgia,United States,Partial College,Professional,M,M,4,3,1,Between 25 and 45,11.692317735591606
18398,California,United States,Bachelors ,Management,M,S,3,3,1,Between 25 and 45,12.035823917970458
18400,California,United States,High School,Professional,M,S,4,3,1,Between 25 and 45,11.919663096410366
18401,British Columbia,Canada,Partial College,Professional,M,S,3,5,1,Between 25 and 45,11.372697413983326
18402,Washington,United States,Partial College,Professional,F,M,3,5,1,Between 25 and 45,11.553481824212557
18403,Washington,United States,Partial College,Professional,F,S,3,5,1,Between 25 and 45,11.546321555588657
18404,Washington,United States,Partial College,Professional,F,M,3,5,1,Between 25 and 45,11.452867557540856
18405,California,United States,Bachelors ,Management,F,M,3,3,0,Between 25 and 45,11.914864363301835
18406,California,United States,Bachelors ,Management,M,S,2,3,1,Between 25 and 45,11.921545590771693
18407,British Columbia,Canada,High School,Professional,F,M,2,2,0,Between 25 and 45,11.20947979733897
18408,Washington,United States,High School,Professional,M,S,2,2,1,Between 25 and 45,11.417119162117213
18409,California,United States,High School,Professional,F,M,2,2,0,Between 25 and 45,11.15887564380822
18410,California,United States,High School,Professional,M,M,2,2,1,Between 25 and 45,11.462337185159381
18411,British Columbia,Canada,High School,Professional,M,M,2,2,0,Between 25 and 45,11.350759414379839
18412,California,United States,High School,Professional,F,S,0,4,1,Between 25 and 45,11.10924875672128
18413,California,United States,Partial College,Professional,M,M,1,3,1,Between 25 and 45,11.807414318634931
18414,Oregon,United States,Partial College,Professional,F,M,2,3,0,Over 55,10.886932132596673
18415,California,United States,Graduate Degree,Management,F,M,2,4,0,Over 55,11.489841058522854
18416,Oregon,United States,Partial College,Professional,F,M,4,3,0,Between 25 and 45,11.451858245221777
18417,California,United States,Partial College,Professional,M,M,4,5,1,Between 25 and 45,11.953403728915399
18418,California,United States,Partial College,Professional,F,S,4,3,1,Between 25 and 45,11.778116499586478
18419,California,United States,High School,Professional,F,M,4,3,0,Between 25 and 45,11.844995167501617
18420,California,United States,Partial College,Professional,F,M,3,3,0,Between 25 and 45,11.737787538778402
18421,California,United States,Graduate Degree,Management,F,M,4,1,0,Between 25 and 45,11.760847478848131
18422,California,United States,Bachelors ,Management,F,S,3,1,0,Between 25 and 45,11.865193713674058
18423,California,United States,Partial High School,Skilled Manual,M,S,2,2,0,Between 25 and 45,11.577588978295951
18424,California,United States,High School,Professional,M,S,2,2,0,Between 25 and 45,11.406041567332844
18425,California,United States,High School,Professional,M,M,2,2,0,Between 25 and 45,11.485903641873922
18426,California,United States,Graduate Degree,Management,M,M,2,3,0,Between 25 and 45,11.672114857707136
18427,Oregon,United States,Graduate Degree,Management,M,M,2,3,0,Between 25 and 45,11.725226447505369
18428,Oregon,United States,Graduate Degree,Management,F,S,2,3,0,Between 25 and 45,11.371212119846604
18429,Washington,United States,Graduate Degree,Management,F,S,2,3,0,Between 25 and 45,11.401368010108037
18432,California,United States,Graduate Degree,Management,F,M,2,5,0,Over 55,11.453663664091339
18433,British Columbia,Canada,Graduate Degree,Management,M,M,2,5,0,Over 55,11.752642907405471
18434,California,United States,Graduate Degree,Management,M,M,2,4,0,Over 55,11.94116264342059
18435,Washington,United States,Graduate Degree,Management,F,S,2,5,0,Over 55,11.457581873930954
18436,California,United States,Graduate Degree,Management,M,M,2,4,0,Over 55,11.854449206941611
18437,California,United States,Graduate Degree,Management,F,M,2,5,0,Over 55,11.460758104487654
18438,California,United States,Graduate Degree,Management,F,M,2,3,0,Over 55,11.465246682986761
18440,California,United States,Graduate Degree,Management,M,M,2,3,0,Over 55,11.552828637502815
18441,California,United States,Graduate Degree,Management,F,M,2,5,0,Over 55,11.374858086011137
18442,Washington,United States,Graduate Degree,Management,M,S,2,5,0,Over 55,11.582535479318677
18443,Queensland,Australia,Partial High School,Clerical,M,M,2,2,0,Between 45 and 55,10.566690856723001
18444,Queensland,Australia,High School,Skilled Manual,F,S,2,4,0,Between 45 and 55,9.915020788349802
18445,New South Wales,Australia,High School,Skilled Manual,M,M,2,4,0,Between 45 and 55,10.113262136111384
18446,New South Wales,Australia,High School,Skilled Manual,M,M,2,4,0,Between 45 and 55,10.542811926398567
18447,New South Wales,Australia,Partial High School,Clerical,F,M,2,2,0,Between 45 and 55,9.577965147101168
18448,California,United States,Partial College,Skilled Manual,F,M,2,0,0,Under 25,11.161081689264988
18449,British Columbia,Canada,Partial High School,Clerical,M,M,2,0,0,Under 25,10.729196906179045
18450,New South Wales,Australia,Partial High School,Clerical,M,M,2,2,0,Between 45 and 55,10.421060362759361
18451,Victoria,Australia,Partial High School,Clerical,M,M,2,2,0,Between 45 and 55,9.326344047732489
18452,Victoria,Australia,Partial College,Clerical,M,M,2,3,0,Between 45 and 55,10.842947786436925
18454,California,United States,Partial College,Skilled Manual,M,S,2,0,0,Under 25,11.365480584263572
18455,California,United States,Partial College,Skilled Manual,M,M,2,0,1,Under 25,11.336152486306684
18456,California,United States,Partial College,Skilled Manual,M,S,2,0,0,Under 25,11.391774263406077
18457,New South Wales,Australia,Partial College,Clerical,F,M,2,3,0,Between 45 and 55,10.784461939282716
18459,California,United States,Partial College,Skilled Manual,F,S,2,0,0,Under 25,10.560074477784271
18460,California,United States,Partial College,Skilled Manual,F,S,2,0,1,Under 25,11.21031924606004
18461,New South Wales,Australia,High School,Skilled Manual,F,M,2,3,0,Between 25 and 45,10.747336615509566
18465,Victoria,Australia,High School,Skilled Manual,F,S,2,3,0,Between 25 and 45,10.772393132748352
18466,South Australia,Australia,Partial College,Skilled Manual,F,M,2,2,0,Between 25 and 45,10.859018228147887
18467,Queensland,Australia,Partial College,Skilled Manual,M,S,2,3,0,Between 25 and 45,11.160256770998894
18468,New South Wales,Australia,Partial College,Skilled Manual,M,S,2,3,1,Between 25 and 45,10.92994124982386
18469,Victoria,Australia,Partial College,Skilled Manual,F,S,2,2,1,Between 25 and 45,11.480743124259277
18470,Victoria,Australia,Partial College,Skilled Manual,F,S,2,2,1,Between 25 and 45,11.463472581250699
18471,Washington,United States,Partial College,Skilled Manual,F,S,2,0,1,Under 25,10.926891263606484
18472,Washington,United States,High School,Skilled Manual,F,S,2,0,0,Under 25,11.03417973466765
18473,California,United States,Partial College,Skilled Manual,M,M,2,0,0,Under 25,11.193271013275174
18474,California,United States,Partial College,Skilled Manual,M,M,2,0,0,Under 25,11.416414564589385
18475,Washington,United States,High School,Skilled Manual,F,S,2,0,0,Under 25,10.805922738119841
18476,California,United States,High School,Skilled Manual,F,S,2,0,0,Under 25,10.230306199986291
18477,California,United States,Partial College,Skilled Manual,F,S,2,0,1,Under 25,11.325969184417731
18478,California,United States,Partial College,Professional,M,M,2,0,0,Under 25,11.301624018332607
18479,Washington,United States,Partial College,Professional,F,M,2,0,0,Under 25,11.212171661828226
18480,California,United States,Partial College,Professional,F,S,2,0,0,Under 25,11.13451602888549
18482,New South Wales,Australia,High School,Skilled Manual,F,S,2,2,0,Between 25 and 45,11.495168743380969
18483,South Australia,Australia,High School,Skilled Manual,M,S,2,2,0,Between 25 and 45,11.783311316463582
18484,New South Wales,Australia,High School,Skilled Manual,M,S,2,2,0,Between 25 and 45,11.565802504570994
18485,Victoria,Australia,High School,Skilled Manual,M,S,2,2,0,Between 25 and 45,11.632688760838697
18486,New South Wales,Australia,High School,Skilled Manual,F,S,2,2,0,Between 25 and 45,11.10656495611043
18487,Victoria,Australia,High School,Skilled Manual,F,S,2,2,0,Between 25 and 45,11.184935154891406
18489,New South Wales,Australia,High School,Skilled Manual,M,M,2,2,0,Between 25 and 45,11.224403039520755
18490,Queensland,Australia,High School,Professional,M,S,2,2,0,Between 25 and 45,11.439246631492562
18491,New South Wales,Australia,High School,Professional,F,S,2,2,0,Between 25 and 45,11.295726708296838
18492,New South Wales,Australia,Bachelors ,Management,F,S,2,1,1,Between 25 and 45,11.47541049620747
